timestamp,oeste,mirim_doce,sul,perimbo,trombudo,norte,benedito,mirim,luis_alves,acu
2008-11-20T00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.1,0.5,0.1
2008-11-20T01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.1,0.7,0.1
2008-11-20T02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.1,0.4,0.1
2008-11-20T03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.4,0.0
2008-11-20T04:00,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0
2008-11-20T05:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-11-20T06:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1
2008-11-20T07:00,0.1,0.0,0.0,0.0,0.0,0.0,0.4,0.2,0.2,0.2
2008-11-20T08:00,0.2,0.2,0.3,0.2,0.1,0.1,0.1,0.0,0.1,0.0
2008-11-20T09:00,0.3,0.3,0.1,0.2,0.2,0.2,0.1,0.1,0.2,0.1
2008-11-20T10:00,0.4,0.3,0.2,0.3,0.3,0.3,0.3,0.2,0.3,0.2
2008-11-20T11:00,0.2,0.2,0.0,0.1,0.1,0.2,0.7,0.5,0.4,0.5
2008-11-20T12:00,0.0,0.0,0.1,0.0,0.0,0.0,1.2,1.0,0.4,1.0
2008-11-20T13:00,0.4,0.4,0.1,0.2,0.1,0.1,2.5,2.3,1.1,2.3
2008-11-20T14:00,0.2,0.1,0.1,0.1,0.1,0.2,1.3,1.0,0.5,1.0
2008-11-20T15:00,0.6,0.3,0.2,0.2,0.4,0.5,1.3,1.5,0.4,1.5
2008-11-20T16:00,0.6,0.5,0.2,0.5,0.3,0.0,1.1,0.8,0.5,0.8
2008-11-20T17:00,0.3,1.1,0.2,1.8,1.3,0.3,1.0,0.4,0.9,0.4
2008-11-20T18:00,1.5,2.0,0.3,1.3,1.0,0.1,0.5,0.6,1.1,0.6
2008-11-20T19:00,0.4,0.5,0.0,0.3,0.3,0.2,0.5,1.4,1.0,1.4
2008-11-20T20:00,0.3,0.3,0.0,0.1,0.2,0.2,0.4,1.4,0.7,1.4
2008-11-20T21:00,0.3,0.2,0.0,0.0,0.1,0.1,0.7,1.2,1.1,1.2
2008-11-20T22:00,0.4,0.4,0.0,0.0,0.2,0.2,0.8,0.8,1.2,0.8
2008-11-20T23:00,0.5,0.3,0.0,0.0,0.0,0.1,0.8,0.8,1.1,0.8
2008-11-21T00:00,0.5,0.3,0.0,0.0,0.0,0.3,1.0,1.3,2.2,1.3
2008-11-21T01:00,0.5,0.4,0.5,0.0,0.2,0.3,1.4,1.2,2.1,1.2
2008-11-21T02:00,0.6,0.5,0.2,0.0,0.1,0.1,0.8,0.8,1.3,0.8
2008-11-21T03:00,0.5,0.4,0.8,0.1,0.0,0.0,1.0,0.9,1.3,0.9
2008-11-21T04:00,0.8,0.5,0.2,0.0,0.0,0.4,2.5,1.3,2.2,1.3
2008-11-21T05:00,0.5,0.4,0.1,0.0,0.0,0.2,1.3,0.8,2.3,0.8
2008-11-21T06:00,0.6,0.5,0.0,0.1,0.0,0.2,1.3,0.7,1.5,0.7
