timestamp,oeste,mirim_doce,sul,perimbo,trombudo,norte,benedito,mirim,luis_alves,acu
1957-07-30T00:00,2.5,3.6,4.4,5.3,4.0,2.6,1.2,0.9,1.0,0.9
1957-07-30T01:00,1.7,2.4,4.7,3.6,3.2,2.3,1.4,1.4,1.2,1.4
1957-07-30T02:00,1.0,1.5,4.2,2.1,2.1,1.5,1.4,1.9,1.2,1.9
1957-07-30T03:00,0.0,0.2,2.7,0.7,0.6,0.4,0.8,1.7,0.8,1.7
1957-07-30T04:00,0.2,1.7,2.5,3.3,3.4,1.6,3.4,2.7,2.1,2.7
1957-07-30T05:00,0.2,0.9,1.3,1.6,2.1,1.4,2.2,1.4,1.1,1.4
1957-07-30T06:00,0.5,0.6,0.4,0.5,1.2,1.2,1.4,1.0,1.2,1.0
1957-07-30T07:00,0.8,0.5,0.4,0.3,0.4,0.8,1.2,0.4,1.0,0.4
1957-07-30T08:00,0.7,0.4,0.5,0.3,0.2,0.5,1.3,0.3,0.8,0.3
1957-07-30T09:00,0.6,0.3,0.4,0.3,0.2,0.4,1.0,0.3,1.0,0.3
1957-07-30T10:00,0.7,0.3,0.5,0.2,0.4,0.6,1.4,0.6,1.4,0.6
1957-07-30T11:00,0.8,0.5,0.4,0.4,0.5,0.8,2.1,1.0,1.8,1.0
1957-07-30T12:00,0.8,0.4,0.4,0.4,0.6,1.1,2.2,1.1,1.8,1.1
1957-07-30T13:00,1.0,0.6,0.3,0.3,0.7,1.3,2.2,1.3,1.7,1.3
1957-07-30T14:00,0.9,0.7,0.2,0.4,0.7,0.9,2.1,1.6,1.6,1.6
1957-07-30T15:00,1.2,0.9,0.1,0.3,0.7,0.9,1.4,1.0,0.9,1.0
1957-07-30T16:00,3.7,2.9,3.0,3.0,3.2,3.9,4.2,3.3,2.6,3.3
1957-07-30T17:00,2.4,1.8,2.3,1.9,2.3,3.1,5.7,4.6,3.1,4.6
1957-07-30T18:00,0.6,1.0,1.0,1.2,1.1,0.7,5.9,4.9,4.7,4.9
1957-07-30T19:00,0.4,0.6,0.7,0.8,0.3,0.1,2.4,1.6,3.5,1.6
1957-07-30T20:00,0.1,0.2,0.0,0.0,0.0,0.0,0.3,0.2,1.0,0.2
1957-07-30T21:00,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0
1957-07-30T22:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1957-07-30T23:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1957-07-31T00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1957-07-31T01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1957-07-31T02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1957-07-31T03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0
1957-07-31T04:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1957-07-31T05:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1957-07-31T06:00,0.0,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0
1957-07-31T07:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1957-07-31T08:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1957-07-31T09:00,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1957-07-31T10:00,0.1,0.0,0.0,0.0,0.0,0.1,0.2,0.0,0.1,0.0
1957-07-31T11:00,0.1,0.1,0.0,0.0,0.1,0.1,0.6,0.1,0.4,0.1
1957-07-31T12:00,0.2,0.1,0.0,0.0,0.0,0.1,0.2,0.0,0.3,0.0
1957-07-31T13:00,0.2,0.1,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.0
1957-07-31T14:00,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0
1957-07-31T15:00,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1957-07-31T16:00,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1957-07-31T17:00,0.1,0.1,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.0
