timestamp,oeste,mirim_doce,sul,perimbo,trombudo,norte,benedito,mirim,luis_alves,acu
1979-05-07T00:00,1.6,1.8,1.0,2.0,1.8,1.7,0.7,1.1,0.8,1.1
1979-05-07T01:00,1.3,1.8,1.8,3.1,1.7,1.2,1.0,1.6,0.6,1.6
1979-05-07T02:00,1.8,2.3,2.2,2.8,1.9,1.4,1.3,3.1,1.2,3.1
1979-05-07T03:00,0.8,1.0,1.8,1.4,1.2,1.0,0.9,1.6,0.9,1.6
1979-05-07T04:00,0.3,0.4,0.5,0.4,0.4,0.3,0.4,1.7,0.3,1.7
1979-05-07T05:00,1.7,1.4,0.3,0.5,1.6,1.9,0.3,0.8,0.1,0.8
1979-05-07T06:00,3.8,3.7,1.8,2.5,2.9,3.0,1.5,1.8,1.0,1.8
1979-05-07T07:00,3.7,2.8,3.4,3.1,3.3,4.1,2.8,2.8,2.1,2.8
1979-05-07T08:00,2.2,1.1,1.1,0.9,1.3,2.2,3.7,3.5,3.3,3.5
1979-05-07T09:00,2.4,1.1,0.2,0.4,0.6,2.1,3.9,2.5,3.1,2.5
1979-05-07T10:00,0.3,0.4,0.4,1.0,0.6,0.6,5.2,1.9,3.4,1.9
1979-05-07T11:00,0.4,0.8,0.6,1.1,0.6,0.0,2.2,1.1,4.0,1.1
1979-05-07T12:00,0.5,0.5,0.3,0.4,0.2,0.2,0.1,0.1,0.9,0.1
1979-05-07T13:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1979-05-07T14:00,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1979-05-07T15:00,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1979-05-07T16:00,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0
1979-05-07T17:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1979-05-07T18:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1979-05-07T19:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1979-05-07T20:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1979-05-07T21:00,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0
1979-05-07T22:00,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.3,0.0
1979-05-07T23:00,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0
1979-05-08T00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0
1979-05-08T01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0
1979-05-08T02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.2,0.2,0.2
1979-05-08T03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.1,0.1,0.1
1979-05-08T04:00,0.3,0.2,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0
1979-05-08T05:00,0.5,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1979-05-08T06:00,0.5,0.2,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0
1979-05-08T07:00,0.4,0.1,0.0,0.0,0.0,0.0,0.2,0.0,0.1,0.0
1979-05-08T08:00,0.2,0.0,0.0,0.0,0.0,0.0,0.5,0.2,0.6,0.2
1979-05-08T09:00,0.9,0.2,0.0,0.0,0.1,0.8,0.7,0.1,0.4,0.1
1979-05-08T10:00,0.8,0.5,0.0,0.0,0.4,0.8,1.2,0.4,1.0,0.4
1979-05-08T11:00,1.6,1.0,0.2,0.3,0.9,1.5,1.1,1.0,0.7,1.0
1979-05-08T12:00,1.2,1.0,0.5,0.6,0.7,0.9,1.7,1.2,1.2,1.2
1979-05-08T13:00,1.0,1.0,1.0,0.8,0.7,0.7,1.6,0.9,1.0,0.9
1979-05-08T14:00,1.3,1.3,1.0,0.9,0.9,0.9,1.5,0.9,1.1,0.9
1979-05-08T15:00,1.5,1.8,1.3,1.9,1.8,1.5,1.7,1.2,1.4,1.2
1979-05-08T16:00,2.1,2.0,2.4,1.9,1.7,1.8,2.3,1.6,1.9,1.6
1979-05-08T17:00,2.1,2.0,1.2,1.4,1.5,1.5,2.1,1.4,2.1,1.4
1979-05-08T18:00,2.9,3.3,1.1,2.2,2.0,1.6,2.0,1.2,2.1,1.2
1979-05-08T19:00,3.8,4.8,2.0,3.7,3.3,2.2,1.7,1.1,1.4,1.1
1979-05-08T20:00,3.4,4.7,4.0,4.5,4.2,2.9,1.9,2.0,2.0,2.0
1979-05-08T21:00,3.0,4.9,3.5,4.8,3.5,1.6,1.6,2.0,2.7,2.0
1979-05-08T22:00,2.6,4.0,4.2,5.0,3.1,1.4,1.6,3.0,2.6,3.0
1979-05-08T23:00,3.0,3.1,4.0,4.2,2.8,2.6,3.5,4.2,3.3,4.2
1979-05-09T00:00,4.0,3.6,3.4,3.1,3.2,3.4,3.1,4.3,4.5,4.3
1979-05-09T01:00,3.3,3.1,2.3,2.5,3.3,3.2,4.0,3.1,4.8,3.1
1979-05-09T02:00,3.1,3.2,4.1,3.0,3.4,3.1,3.0,4.6,3.6,4.6
1979-05-09T03:00,2.1,2.6,2.5,2.7,2.4,1.7,2.3,3.0,2.3,3.0
1979-05-09T04:00,2.3,1.8,3.0,2.3,2.1,2.6,3.4,5.2,3.7,5.2
1979-05-09T05:00,2.1,2.3,2.8,2.7,2.2,1.8,2.0,2.2,2.1,2.2
1979-05-09T06:00,1.7,1.8,2.1,1.7,1.2,0.9,1.1,3.1,1.1,3.1
1979-05-09T07:00,1.0,1.5,1.1,1.9,1.6,0.9,0.8,1.9,0.8,1.9
1979-05-09T08:00,1.0,1.7,0.8,1.8,1.5,0.7,1.0,1.8,0.8,1.8
1979-05-09T09:00,0.7,1.4,0.8,2.0,1.4,0.5,0.3,0.4,0.4,0.4
1979-05-09T10:00,0.0,0.3,0.4,0.5,0.2,0.1,0.0,0.2,0.0,0.2
1979-05-09T11:00,0.0,0.0,0.1,0.2,0.0,0.0,0.0,0.0,0.0,0.0
1979-05-09T12:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1979-05-09T13:00,0.3,0.3,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0
1979-05-09T14:00,0.4,0.2,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0
1979-05-09T15:00,0.3,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0
1979-05-09T16:00,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0
1979-05-09T17:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1979-05-09T18:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1979-05-09T19:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1979-05-09T20:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1979-05-09T21:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1979-05-09T22:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1979-05-09T23:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1979-05-10T00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1979-05-10T01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1979-05-10T02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1979-05-10T03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1979-05-10T04:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1979-05-10T05:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1979-05-10T06:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1979-05-10T07:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1979-05-10T08:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1979-05-10T09:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1979-05-10T10:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1979-05-10T11:00,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.0,0.1
1979-05-10T12:00,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.3,0.0,0.3
1979-05-10T13:00,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.2,0.1,0.2
1979-05-10T14:00,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.2,0.0,0.2
1979-05-10T15:00,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.2,0.0,0.2
1979-05-10T16:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1979-05-10T17:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1979-05-10T18:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1979-05-10T19:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1979-05-10T20:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1979-05-10T21:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1979-05-10T22:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1979-05-10T23:00,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1979-05-11T00:00,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1979-05-11T01:00,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1979-05-11T02:00,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1979-05-11T03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1979-05-11T04:00,0.1,0.2,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0
1979-05-11T05:00,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0
1979-05-11T06:00,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0
1979-05-11T07:00,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0
1979-05-11T08:00,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0
1979-05-11T09:00,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1979-05-11T10:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1979-05-11T11:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1979-05-11T12:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1979-05-11T13:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1979-05-11T14:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1979-05-11T15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1979-05-11T16:00,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1979-05-11T17:00,0.2,0.1,0.0,0.0,0.0,0.1,0.2,0.0,0.0,0.0
1979-05-11T18:00,0.4,0.3,0.0,0.0,0.1,0.2,0.1,0.0,0.0,0.0
1979-05-11T19:00,0.4,0.4,0.0,0.1,0.2,0.2,0.1,0.0,0.0,0.0
1979-05-11T20:00,0.4,0.3,0.2,0.1,0.5,0.6,0.2,0.2,0.2,0.2
1979-05-11T21:00,0.5,0.7,0.7,0.6,0.7,0.4,0.3,0.5,0.3,0.5
1979-05-11T22:00,0.7,0.6,0.9,0.7,0.9,1.0,0.8,0.8,0.5,0.8
1979-05-11T23:00,0.9,0.8,0.7,0.4,0.5,0.5,0.8,1.3,0.6,1.3
1979-05-12T00:00,1.6,2.0,0.2,1.2,0.9,0.2,0.8,0.9,0.6,0.9
1979-05-12T01:00,2.0,2.7,0.4,1.6,1.1,0.0,0.6,0.8,0.4,0.8
1979-05-12T02:00,1.5,2.7,0.1,2.1,1.3,0.0,0.4,0.5,0.4,0.5
1979-05-12T03:00,0.7,1.3,0.2,1.2,0.7,0.4,0.5,0.5,0.4,0.5
1979-05-12T04:00,0.9,0.7,1.3,0.7,0.5,0.7,0.8,0.9,0.7,0.9
1979-05-12T05:00,0.7,0.6,0.6,0.4,0.7,0.9,0.9,0.8,0.9,0.8
1979-05-12T06:00,0.8,0.6,0.2,0.3,0.4,0.5,0.7,0.6,0.7,0.6
1979-05-12T07:00,0.8,0.6,0.3,0.4,0.4,0.6,0.7,0.6,0.8,0.6
1979-05-12T08:00,1.0,0.9,0.5,0.9,0.7,0.8,0.8,0.8,0.8,0.8
1979-05-12T09:00,1.3,1.1,0.6,0.9,0.8,1.0,0.9,0.7,0.8,0.7
1979-05-12T10:00,1.8,1.6,1.0,1.3,1.3,1.6,0.9,0.9,0.8,0.9
1979-05-12T11:00,2.4,2.3,1.8,2.0,2.0,2.1,1.5,1.1,1.0,1.1
1979-05-12T12:00,2.3,2.2,1.9,2.0,2.2,2.3,1.7,1.7,1.8,1.7
1979-05-12T13:00,2.9,2.5,1.7,1.9,2.2,2.6,2.4,2.1,2.2,2.1
1979-05-12T14:00,3.4,3.5,2.6,3.1,3.5,3.5,2.8,2.6,2.6,2.6
1979-05-12T15:00,2.8,3.2,3.4,3.6,3.4,2.9,2.8,2.9,2.8,2.9
1979-05-12T16:00,1.9,2.0,2.2,2.0,2.2,2.1,3.2,3.4,3.5,3.4
1979-05-12T17:00,2.1,2.4,1.8,2.1,2.6,2.3,2.3,2.5,2.7,2.5
1979-05-12T18:00,1.7,2.7,2.6,3.2,3.1,2.0,1.4,2.2,1.8,2.2
1979-05-12T19:00,1.1,1.9,2.7,2.7,2.2,1.4,1.0,1.9,1.0,1.9
1979-05-12T20:00,0.5,0.8,1.7,1.4,0.9,0.7,0.5,1.0,0.5,1.0
1979-05-12T21:00,0.4,0.4,0.8,0.7,0.4,0.3,0.5,0.6,0.5,0.6
1979-05-12T22:00,1.3,0.6,0.3,0.2,0.2,0.5,1.1,0.7,0.8,0.7
1979-05-12T23:00,1.9,0.6,0.0,0.0,0.5,1.4,3.1,1.4,2.0,1.4
1979-05-13T00:00,2.6,0.8,0.0,0.0,0.8,2.1,3.9,2.3,3.2,2.3
1979-05-13T01:00,2.1,0.3,0.0,0.0,0.6,1.9,4.4,2.8,3.4,2.8
1979-05-13T02:00,1.6,0.4,0.1,0.1,0.4,1.4,4.9,2.9,3.4,2.9
1979-05-13T03:00,0.2,0.1,0.2,0.2,0.5,0.5,3.8,2.6,2.9,2.6
1979-05-13T04:00,0.0,0.2,0.2,0.2,0.2,0.0,0.0,0.0,0.0,0.0
1979-05-13T05:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1979-05-13T06:00,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.1,0.0
1979-05-13T07:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1979-05-13T08:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1979-05-13T09:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1979-05-13T10:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1979-05-13T11:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1979-05-13T12:00,0.1,0.0,0.0,0.0,0.0,0.1,0.2,0.2,0.0,0.2
1979-05-13T13:00,0.2,0.2,0.0,0.2,0.2,0.3,0.3,0.2,0.0,0.2
1979-05-13T14:00,0.0,0.0,0.3,0.2,0.1,0.1,0.1,0.1,0.1,0.1
1979-05-13T15:00,0.0,0.0,0.2,0.2,0.0,0.1,0.3,0.0,0.0,0.0
1979-05-13T16:00,0.1,0.0,0.0,0.0,0.0,0.1,0.5,0.2,0.2,0.2
1979-05-13T17:00,0.1,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0
1979-05-13T18:00,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0
1979-05-13T19:00,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.1,0.2,0.1
1979-05-13T20:00,0.3,0.2,0.0,0.0,0.0,0.0,0.4,0.2,0.2,0.2
1979-05-13T21:00,0.6,0.6,0.0,0.2,0.1,0.0,0.0,0.0,0.0,0.0
1979-05-13T22:00,0.6,0.7,0.0,0.2,0.1,0.0,0.0,0.0,0.0,0.0
1979-05-13T23:00,0.5,0.6,0.0,0.3,0.2,0.0,0.1,0.0,0.1,0.0
