timestamp,oeste,mirim_doce,sul,perimbo,trombudo,norte,benedito,mirim,luis_alves,acu
1983-05-17T00:00,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1983-05-17T01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1983-05-17T02:00,0.2,0.1,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0
1983-05-17T03:00,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.1,0.1,0.1
1983-05-17T04:00,0.5,1.1,0.5,1.1,0.6,0.2,0.4,0.3,0.5,0.3
1983-05-17T05:00,0.6,1.5,0.7,1.9,1.2,0.2,0.3,0.3,0.4,0.3
1983-05-17T06:00,0.7,1.3,0.6,1.4,1.0,0.6,0.3,0.5,0.6,0.5
1983-05-17T07:00,0.5,1.3,0.5,1.9,1.3,0.3,1.2,0.7,0.7,0.7
1983-05-17T08:00,0.3,0.4,0.7,0.7,0.6,0.4,0.3,0.3,0.8,0.3
1983-05-17T09:00,0.1,0.0,0.2,0.0,0.1,0.2,0.2,0.3,0.2,0.3
1983-05-17T10:00,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.3,0.3,0.3
1983-05-17T11:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1983-05-17T12:00,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0
1983-05-17T13:00,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.2,0.0
1983-05-17T14:00,0.1,0.1,0.0,0.0,0.0,0.0,2.1,1.0,1.0,1.0
1983-05-17T15:00,0.2,0.2,0.0,0.0,0.0,0.0,1.5,1.4,0.7,1.4
1983-05-17T16:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1983-05-17T17:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1983-05-17T18:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1983-05-17T19:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1983-05-17T20:00,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.2,0.2,0.2
1983-05-17T21:00,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.0
1983-05-17T22:00,0.2,0.3,0.0,0.2,0.1,0.0,0.2,0.0,0.0,0.0
1983-05-17T23:00,0.0,0.3,0.2,0.4,0.3,0.0,0.5,0.2,0.2,0.2
1983-05-18T00:00,0.1,0.2,0.1,0.2,0.0,0.0,0.5,0.2,0.3,0.2
1983-05-18T01:00,0.0,0.2,0.0,0.1,0.0,0.0,0.3,0.1,0.2,0.1
1983-05-18T02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0
1983-05-18T03:00,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1983-05-18T04:00,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0
1983-05-18T05:00,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0
1983-05-18T06:00,0.1,0.1,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0
1983-05-18T07:00,0.1,0.1,0.0,0.0,0.0,0.0,0.2,0.0,0.1,0.0
1983-05-18T08:00,0.2,0.2,0.0,0.0,0.0,0.0,0.2,0.0,0.1,0.0
1983-05-18T09:00,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.1,0.2,0.1
1983-05-18T10:00,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.1,0.3,0.1
1983-05-18T11:00,0.1,0.1,0.0,0.0,0.0,0.0,0.2,0.1,0.3,0.1
1983-05-18T12:00,0.0,0.1,0.0,0.0,0.0,0.0,0.2,0.1,0.3,0.1
1983-05-18T13:00,0.1,0.2,0.1,0.0,0.0,0.0,0.3,0.2,0.2,0.2
1983-05-18T14:00,0.1,0.1,0.0,0.1,0.0,0.0,0.3,0.1,0.2,0.1
1983-05-18T15:00,0.0,0.1,0.1,0.2,0.1,0.0,0.4,0.2,0.3,0.2
1983-05-18T16:00,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.1
1983-05-18T17:00,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0
1983-05-18T18:00,0.2,0.2,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0
1983-05-18T19:00,0.2,0.3,0.1,0.2,0.0,0.0,0.2,0.1,0.1,0.1
1983-05-18T20:00,0.3,0.4,0.1,0.3,0.1,0.0,0.5,0.2,0.2,0.2
1983-05-18T21:00,0.2,0.4,0.1,0.4,0.2,0.0,0.3,0.2,0.2,0.2
1983-05-18T22:00,0.3,0.4,0.1,0.4,0.2,0.0,0.3,0.2,0.1,0.2
1983-05-18T23:00,0.4,0.6,0.1,0.4,0.2,0.0,0.2,0.2,0.1,0.2
1983-05-19T00:00,0.4,0.6,0.1,0.5,0.4,0.1,0.2,0.2,0.1,0.2
1983-05-19T01:00,0.3,0.6,0.2,0.7,0.5,0.2,0.0,0.2,0.0,0.2
1983-05-19T02:00,0.4,0.6,0.7,0.7,0.7,0.4,0.0,0.2,0.0,0.2
1983-05-19T03:00,0.2,0.4,0.4,0.7,0.3,0.1,0.0,0.2,0.0,0.2
1983-05-19T04:00,0.3,0.7,0.6,0.7,0.3,0.1,0.0,0.2,0.0,0.2
1983-05-19T05:00,0.4,1.0,0.7,1.0,0.3,0.2,0.1,0.2,0.0,0.2
1983-05-19T06:00,1.9,3.6,1.3,3.1,2.3,0.8,0.3,0.3,0.2,0.3
1983-05-19T07:00,1.6,2.8,2.2,3.6,2.9,1.6,0.4,0.5,0.4,0.5
1983-05-19T08:00,1.2,1.4,1.9,1.5,1.4,1.1,0.9,1.1,0.9,1.1
1983-05-19T09:00,2.3,2.2,1.5,1.2,2.0,2.1,1.5,1.7,1.9,1.7
1983-05-19T10:00,2.4,2.2,1.6,1.5,2.4,2.5,1.8,2.5,2.2,2.5
1983-05-19T11:00,2.5,2.4,2.0,1.9,3.0,3.1,2.2,3.4,2.1,3.4
1983-05-19T12:00,1.8,2.0,1.9,1.7,2.4,2.3,2.4,3.4,2.4,3.4
1983-05-19T13:00,0.9,1.4,1.5,1.5,1.9,1.5,2.4,3.2,2.5,3.2
1983-05-19T14:00,0.4,0.4,0.7,0.5,0.8,0.7,0.9,1.5,1.0,1.5
1983-05-19T15:00,0.2,0.2,0.5,0.3,0.3,0.3,0.6,1.1,1.3,1.1
1983-05-19T16:00,1.7,3.2,1.8,3.2,3.6,2.3,2.1,2.6,1.9,2.6
1983-05-19T17:00,0.9,2.2,2.6,3.4,2.3,1.0,2.2,2.7,2.3,2.7
1983-05-19T18:00,0.5,1.0,2.2,2.5,0.9,0.4,0.6,1.4,0.8,1.4
1983-05-19T19:00,0.2,0.3,2.0,2.1,0.4,0.4,0.4,1.5,0.5,1.5
1983-05-19T20:00,0.2,0.3,2.0,1.7,0.4,0.3,0.4,0.6,0.3,0.6
1983-05-19T21:00,0.0,0.0,0.8,0.6,0.0,0.0,0.3,0.2,0.2,0.2
1983-05-19T22:00,0.0,0.0,0.6,0.5,0.0,0.0,0.1,0.0,0.1,0.0
1983-05-19T23:00,0.0,0.1,0.7,0.6,0.2,0.0,0.0,0.0,0.0,0.0
1983-05-20T00:00,0.0,0.0,0.9,0.3,0.0,0.0,0.0,0.0,0.0,0.0
1983-05-20T01:00,0.0,0.0,0.3,0.1,0.0,0.0,0.0,0.0,0.0,0.0
1983-05-20T02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1983-05-20T03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1983-05-20T04:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1983-05-20T05:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1983-05-20T06:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1983-05-20T07:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1983-05-20T08:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1983-05-20T09:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1983-05-20T10:00,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.0
1983-05-20T11:00,0.2,0.2,0.1,0.3,0.3,0.3,0.4,0.0,0.2,0.0
1983-05-20T12:00,0.2,0.1,0.0,0.0,0.1,0.2,0.6,0.2,0.2,0.2
1983-05-20T13:00,0.0,0.0,0.0,0.0,0.1,0.1,0.6,0.2,0.2,0.2
1983-05-20T14:00,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.1,0.0
1983-05-20T15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.2,0.4,0.2
1983-05-20T16:00,0.0,0.2,0.0,0.5,0.3,0.1,0.5,0.5,0.3,0.5
1983-05-20T17:00,0.0,0.2,0.3,0.4,0.4,0.1,1.1,0.5,0.6,0.5
1983-05-20T18:00,0.2,0.3,0.4,0.5,0.4,0.2,0.6,0.2,0.2,0.2
1983-05-20T19:00,0.2,0.5,0.0,0.7,0.6,0.1,0.5,0.1,0.3,0.1
1983-05-20T20:00,0.3,0.6,0.0,0.8,0.7,0.3,0.6,0.2,0.5,0.2
1983-05-20T21:00,0.8,1.1,0.0,0.5,0.6,0.3,0.4,0.2,0.4,0.2
1983-05-20T22:00,1.1,1.1,0.1,0.2,0.3,0.2,0.4,0.2,0.3,0.2
1983-05-20T23:00,0.8,0.8,0.0,0.3,0.3,0.1,0.3,0.1,0.3,0.1
1983-05-21T00:00,0.4,0.6,0.1,0.3,0.3,0.2,0.3,0.1,0.2,0.1
1983-05-21T01:00,0.4,0.4,0.0,0.3,0.3,0.2,0.2,0.1,0.2,0.1
1983-05-21T02:00,0.2,0.3,0.1,0.3,0.2,0.0,0.2,0.0,0.2,0.0
1983-05-21T03:00,0.3,0.3,0.0,0.1,0.1,0.0,0.2,0.1,0.2,0.1
1983-05-21T04:00,0.3,0.4,0.0,0.2,0.3,0.2,0.4,0.2,0.3,0.2
1983-05-21T05:00,0.4,0.4,0.0,0.2,0.1,0.0,0.1,0.0,0.0,0.0
1983-05-21T06:00,0.2,0.2,0.0,0.1,0.2,0.1,0.1,0.0,0.0,0.0
1983-05-21T07:00,0.1,0.2,0.0,0.1,0.0,0.0,0.2,0.0,0.0,0.0
1983-05-21T08:00,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1983-05-21T09:00,0.3,0.3,0.0,0.0,0.1,0.0,0.1,0.0,0.1,0.0
1983-05-21T10:00,0.2,0.2,0.0,0.0,0.0,0.0,0.1,0.0,0.2,0.0
1983-05-21T11:00,0.2,0.2,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0
1983-05-21T12:00,0.2,0.2,0.0,0.0,0.0,0.0,0.2,0.1,0.1,0.1
1983-05-21T13:00,0.2,0.2,0.0,0.0,0.0,0.0,0.2,0.1,0.2,0.1
1983-05-21T14:00,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0
1983-05-21T15:00,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1983-05-21T16:00,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0
1983-05-21T17:00,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0
1983-05-21T18:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1983-05-21T19:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1983-05-21T20:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1983-05-21T21:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1983-05-21T22:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1983-05-21T23:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1983-05-22T00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1983-05-22T01:00,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1983-05-22T02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1983-05-22T03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1983-05-22T04:00,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1983-05-22T05:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1983-05-22T06:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1983-05-22T07:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1983-05-22T08:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1983-05-22T09:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1983-05-22T10:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1983-05-22T11:00,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1983-05-22T12:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1983-05-22T13:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1983-05-22T14:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1983-05-22T15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1983-05-22T16:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1983-05-22T17:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1983-05-22T18:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1983-05-22T19:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1983-05-22T20:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1983-05-22T21:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1983-05-22T22:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1983-05-22T23:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1983-05-23T00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1983-05-23T01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1983-05-23T02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1983-05-23T03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1983-05-23T04:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1983-05-23T05:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1983-05-23T06:00,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1983-05-23T07:00,0.6,0.8,0.3,0.6,0.7,0.4,0.2,0.1,0.0,0.1
1983-05-23T08:00,1.3,1.2,0.4,0.9,1.0,1.2,0.8,0.1,0.2,0.1
1983-05-23T09:00,1.1,1.4,1.1,1.0,0.7,0.5,0.8,0.9,1.0,0.9
1983-05-23T10:00,1.3,1.3,1.2,0.9,0.7,0.7,1.3,1.4,0.8,1.4
1983-05-23T11:00,1.6,1.3,0.4,0.6,1.4,1.9,1.0,0.9,1.0,0.9
1983-05-23T12:00,1.1,1.1,1.4,0.9,1.1,1.3,1.1,0.7,0.8,0.7
1983-05-23T13:00,1.4,1.1,0.6,0.8,1.2,1.6,1.5,1.0,1.3,1.0
1983-05-23T14:00,1.2,0.8,0.9,1.0,0.9,1.3,1.4,1.5,1.5,1.5
1983-05-23T15:00,0.5,0.5,0.7,0.5,0.4,0.5,1.2,1.2,1.2,1.2
1983-05-23T16:00,0.2,0.3,0.2,0.3,0.3,0.3,0.8,0.7,1.2,0.7
1983-05-23T17:00,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.3,0.0
1983-05-23T18:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1983-05-23T19:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1983-05-23T20:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1983-05-23T21:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1983-05-23T22:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1983-05-23T23:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
