timestamp,oeste,mirim_doce,sul,perimbo,trombudo,norte,benedito,mirim,luis_alves,acu
1983-07-06T00:00,1.49,1.5,1.51,1.5,1.3,1.16,0.0,0.99,0.36,1.48
1983-07-06T01:00,2.24,2.4,2.09,2.2,2.0,1.51,0.0,0.22,0.0,0.33
1983-07-06T02:00,4.36,4.1,3.13,3.2,3.1,2.56,0.0,0.22,0.0,0.33
1983-07-06T03:00,5.6,5.2,5.22,4.5,4.4,4.08,0.94,0.99,0.36,1.48
1983-07-06T04:00,5.73,5.6,6.84,6.1,5.3,4.89,1.88,2.3,1.19,3.45
1983-07-06T05:00,6.72,5.4,5.91,4.4,5.3,5.94,2.71,3.18,2.37,4.76
1983-07-06T06:00,6.97,3.6,2.78,1.5,4.4,7.1,4.35,5.15,3.32,7.72
1983-07-06T07:00,7.22,2.0,0.81,0.4,2.7,7.22,5.18,6.02,4.74,9.03
1983-07-06T08:00,6.97,1.0,0.12,0.0,1.5,7.1,6.47,5.8,5.45,8.71
1983-07-06T09:00,4.48,0.2,0.0,0.0,0.8,5.36,9.41,6.13,7.82,9.2
1983-07-06T10:00,0.5,0.0,0.0,0.0,0.1,0.7,8.71,5.37,8.65,8.05
1983-07-06T11:00,0.0,0.0,0.0,0.0,0.0,0.0,2.71,1.97,4.62,2.96
1983-07-06T12:00,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.22,0.95,0.33
1983-07-06T13:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.0
1983-07-06T14:00,0.37,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0
1983-07-06T15:00,0.25,0.3,0.0,0.2,0.1,0.0,0.0,0.0,0.0,0.0
1983-07-06T16:00,0.37,0.2,0.0,0.0,0.0,0.0,0.47,0.0,0.36,0.0
1983-07-06T17:00,0.87,0.6,0.0,0.0,0.0,0.23,1.29,0.22,1.07,0.33
1983-07-06T18:00,1.37,1.3,0.0,0.7,0.8,0.93,2.71,0.88,2.13,1.31
1983-07-06T19:00,2.61,2.1,0.58,1.9,1.9,2.21,3.65,1.53,4.15,2.3
1983-07-06T20:00,5.23,3.7,2.32,2.7,3.4,4.66,5.76,3.94,5.93,5.91
1983-07-06T21:00,5.85,5.2,6.03,4.7,5.1,5.47,5.88,5.15,5.81,7.72
1983-07-06T22:00,6.35,7.0,8.81,8.0,7.0,5.47,5.18,5.15,4.74,7.72
1983-07-06T23:00,7.72,7.3,11.01,8.6,7.8,7.1,4.59,5.91,3.56,8.87
1983-07-07T00:00,6.85,6.7,14.14,9.0,8.2,7.34,4.94,6.24,4.27,9.36
1983-07-07T01:00,6.47,6.3,14.03,9.0,8.4,7.57,5.53,7.77,4.86,11.66
1983-07-07T02:00,5.73,6.2,11.71,8.5,8.1,7.1,6.82,10.4,6.4,15.6
1983-07-07T03:00,5.6,6.6,9.51,7.6,7.7,6.29,6.12,11.83,6.52,17.74
1983-07-07T04:00,4.48,2.2,3.71,2.1,2.6,4.66,4.82,4.38,4.62,6.57
1983-07-07T05:00,2.86,1.0,1.97,0.6,1.3,3.26,4.59,3.61,2.96,5.42
1983-07-07T06:00,0.37,0.0,0.0,0.0,0.0,0.47,3.53,3.29,2.84,4.93
1983-07-07T07:00,0.0,0.2,0.0,0.1,0.0,0.0,0.82,0.44,1.19,0.66
1983-07-07T08:00,0.0,0.0,0.0,0.1,0.2,0.0,0.0,0.0,0.0,0.0
1983-07-07T09:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1983-07-07T10:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1983-07-07T11:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1983-07-07T12:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1983-07-07T13:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
